Date,Source,Site ID,POC,val,UNITS,DAILY_AQI_VALUE,Site_Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-02-26,AQS,340030010,1,0.6,ppm,7,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-02-27,AQS,340030010,1,0.6,ppm,7,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-02-28,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-01,AQS,340030010,1,0.6,ppm,7,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-02,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-03,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-04,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-05,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-06,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-07,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-08,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-09,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-10,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-11,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-12,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-13,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-14,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-15,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-16,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-17,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-18,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-19,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-20,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-21,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-22,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-23,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-24,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-25,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-26,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-27,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-28,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-29,AQS,340030010,1,0.6,ppm,7,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-30,AQS,340030010,1,0.9,ppm,10,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-03-31,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-01,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-02,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-03,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-04,AQS,340030010,1,0.8,ppm,9,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-05,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-06,AQS,340030010,1,0.6,ppm,7,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-07,AQS,340030010,1,0.6,ppm,7,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-08,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-09,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-10,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-11,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-12,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-13,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-14,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-15,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-16,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-17,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-18,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-19,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-20,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-21,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-22,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-23,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-24,AQS,340030010,1,0.6,ppm,7,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-25,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-26,AQS,340030010,1,0.6,ppm,7,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-27,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-28,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-29,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-04-30,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-01,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-02,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-03,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-04,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-05,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-06,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-07,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-08,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-09,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-10,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-11,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-12,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-13,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-14,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-15,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-16,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-17,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-18,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-19,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-20,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-21,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-22,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-23,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-24,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-25,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-26,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-27,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-28,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-29,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-30,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-05-31,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-01,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-02,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-03,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,1,4,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-04,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,9,38,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-05,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-06,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-07,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-08,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-09,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-10,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-11,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-12,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-13,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-14,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-15,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-16,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-17,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-18,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-19,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-20,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-21,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-22,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-23,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-24,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-25,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-26,AQS,340030010,1,0.1,ppm,1,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-27,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-28,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-29,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-06-30,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-07-01,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-07-02,AQS,340030010,1,0.5,ppm,6,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-07-03,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-07-04,AQS,340030010,1,0.4,ppm,5,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-07-05,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-07-06,AQS,340030010,1,0.3,ppm,3,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-07-07,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
2018-07-08,AQS,340030010,1,0.2,ppm,2,Fort Lee Near Road,24,100,42101,CO,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,003,Bergen,40.8535380009336,-73.966177
