Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/5/2018,AQS,340315001,1,0.035,ppm,32,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/6/2018,AQS,340315001,1,0.029,ppm,27,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/7/2018,AQS,340315001,1,0.039,ppm,36,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/8/2018,AQS,340315001,1,0.051,ppm,47,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/9/2018,AQS,340315001,1,0.065,ppm,84,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/10/2018,AQS,340315001,1,0.065,ppm,84,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/11/2018,AQS,340315001,1,0.039,ppm,36,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/12/2018,AQS,340315001,1,0.049,ppm,45,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/13/2018,AQS,340315001,1,0.063,ppm,77,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/14/2018,AQS,340315001,1,0.059,ppm,64,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/15/2018,AQS,340315001,1,0.048,ppm,44,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/16/2018,AQS,340315001,1,0.058,ppm,61,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/17/2018,AQS,340315001,1,0.043,ppm,40,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/18/2018,AQS,340315001,1,0.03,ppm,28,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/19/2018,AQS,340315001,1,0.062,ppm,74,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/20/2018,AQS,340315001,1,0.063,ppm,77,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/21/2018,AQS,340315001,1,0.041,ppm,38,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/22/2018,AQS,340315001,1,0.031,ppm,29,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/23/2018,AQS,340315001,1,0.027,ppm,25,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/24/2018,AQS,340315001,1,0.023,ppm,21,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/25/2018,AQS,340315001,1,0.028,ppm,26,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/26/2018,AQS,340315001,1,0.04,ppm,37,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/27/2018,AQS,340315001,1,0.05,ppm,46,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/28/2018,AQS,340315001,1,0.043,ppm,40,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/29/2018,AQS,340315001,1,0.031,ppm,29,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/30/2018,AQS,340315001,1,0.04,ppm,37,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
7/31/2018,AQS,340315001,1,0.051,ppm,47,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/1/2018,AQS,340315001,1,0.039,ppm,36,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/2/2018,AQS,340315001,1,0.035,ppm,32,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/8/2018,AirNow,340315001,1,0.045,ppm,42,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/9/2018,AQS,340315001,1,0.039,ppm,36,Ramapo,14,82,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/10/2018,AQS,340315001,1,0.039,ppm,36,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/11/2018,AQS,340315001,1,0.042,ppm,39,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/12/2018,AQS,340315001,1,0.034,ppm,31,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/13/2018,AQS,340315001,1,0.024,ppm,22,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/14/2018,AQS,340315001,1,0.038,ppm,35,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/15/2018,AQS,340315001,1,0.034,ppm,31,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/16/2018,AQS,340315001,1,0.052,ppm,48,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/17/2018,AQS,340315001,1,0.052,ppm,48,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/18/2018,AQS,340315001,1,0.035,ppm,32,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/19/2018,AQS,340315001,1,0.024,ppm,22,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/20/2018,AQS,340315001,1,0.031,ppm,29,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/21/2018,AQS,340315001,1,0.03,ppm,28,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/22/2018,AQS,340315001,1,0.039,ppm,36,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/23/2018,AQS,340315001,1,0.029,ppm,27,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/24/2018,AQS,340315001,1,0.051,ppm,47,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/25/2018,AQS,340315001,1,0.055,ppm,51,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/26/2018,AQS,340315001,1,0.039,ppm,36,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/27/2018,AQS,340315001,1,0.045,ppm,42,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/28/2018,AQS,340315001,1,0.052,ppm,48,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/29/2018,AQS,340315001,1,0.053,ppm,49,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/30/2018,AQS,340315001,1,0.036,ppm,33,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
8/31/2018,AQS,340315001,1,0.024,ppm,22,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/1/2018,AQS,340315001,1,0.041,ppm,38,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/2/2018,AQS,340315001,1,0.032,ppm,30,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/3/2018,AQS,340315001,1,0.038,ppm,35,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/4/2018,AQS,340315001,1,0.033,ppm,31,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/5/2018,AQS,340315001,1,0.062,ppm,74,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/6/2018,AQS,340315001,1,0.044,ppm,41,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/7/2018,AQS,340315001,1,0.015,ppm,14,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/8/2018,AQS,340315001,1,0.022,ppm,20,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/9/2018,AQS,340315001,1,0.016,ppm,15,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/10/2018,AQS,340315001,1,0.027,ppm,25,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/11/2018,AQS,340315001,1,0.015,ppm,14,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/12/2018,AQS,340315001,1,0.015,ppm,14,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/13/2018,AQS,340315001,1,0.022,ppm,20,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/14/2018,AQS,340315001,1,0.022,ppm,20,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/15/2018,AQS,340315001,1,0.036,ppm,33,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/16/2018,AQS,340315001,1,0.045,ppm,42,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/17/2018,AQS,340315001,1,0.022,ppm,20,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/18/2018,AQS,340315001,1,0.027,ppm,25,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/19/2018,AQS,340315001,1,0.031,ppm,29,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/20/2018,AQS,340315001,1,0.018,ppm,17,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/21/2018,AQS,340315001,1,0.024,ppm,22,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/22/2018,AQS,340315001,1,0.022,ppm,20,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/23/2018,AQS,340315001,1,0.022,ppm,20,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/24/2018,AQS,340315001,1,0.027,ppm,25,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/25/2018,AQS,340315001,1,0.019,ppm,18,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/26/2018,AQS,340315001,1,0.031,ppm,29,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/27/2018,AQS,340315001,1,0.03,ppm,28,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/28/2018,AQS,340315001,1,0.023,ppm,21,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/29/2018,AQS,340315001,1,0.031,ppm,29,Ramapo,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
9/30/2018,AirNow,340315001,1,0.036,ppm,33,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/1/2018,AirNow,340315001,1,0.035,ppm,32,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/2/2018,AirNow,340315001,1,0.038,ppm,35,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/3/2018,AirNow,340315001,1,0.028,ppm,26,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/4/2018,AirNow,340315001,1,0.032,ppm,30,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/5/2018,AirNow,340315001,1,0.027,ppm,25,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/6/2018,AirNow,340315001,1,0.017,ppm,16,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/7/2018,AirNow,340315001,1,0.025,ppm,23,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/8/2018,AirNow,340315001,1,0.012,ppm,11,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/9/2018,AirNow,340315001,1,0.019,ppm,18,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/10/2018,AirNow,340315001,1,0.03,ppm,28,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/11/2018,AirNow,340315001,1,0.022,ppm,20,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/12/2018,AirNow,340315001,1,0.025,ppm,23,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/13/2018,AirNow,340315001,1,0.028,ppm,26,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/14/2018,AirNow,340315001,1,0.028,ppm,26,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/15/2018,AirNow,340315001,1,0.025,ppm,23,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/16/2018,AirNow,340315001,1,0.028,ppm,26,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/17/2018,AirNow,340315001,1,0.031,ppm,29,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/18/2018,AirNow,340315001,1,0.032,ppm,30,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/19/2018,AirNow,340315001,1,0.03,ppm,28,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/20/2018,AirNow,340315001,1,0.031,ppm,29,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/21/2018,AirNow,340315001,1,0.03,ppm,28,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/22/2018,AirNow,340315001,1,0.023,ppm,21,Ramapo,19,79,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/23/2018,AirNow,340315001,1,0.035,ppm,32,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/25/2018,AirNow,340315001,1,0.019,ppm,18,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/26/2018,AirNow,340315001,1,0.011,ppm,10,Ramapo,18,75,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/27/2018,AirNow,340315001,1,0.02,ppm,19,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/28/2018,AirNow,340315001,1,0.01,ppm,9,Ramapo,18,75,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/29/2018,AirNow,340315001,1,0.028,ppm,26,Ramapo,21,88,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
10/31/2018,AirNow,340315001,1,0.041,ppm,38,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/1/2018,AirNow,340315001,1,0.032,ppm,30,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/2/2018,AirNow,340315001,1,0.037,ppm,34,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/3/2018,AirNow,340315001,1,0.034,ppm,31,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/4/2018,AirNow,340315001,1,0.031,ppm,29,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/5/2018,AirNow,340315001,1,0.023,ppm,21,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/6/2018,AirNow,340315001,1,0.022,ppm,20,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/7/2018,AirNow,340315001,1,0.033,ppm,31,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/8/2018,AirNow,340315001,1,0.024,ppm,22,Ramapo,18,75,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/9/2018,AirNow,340315001,1,0.021,ppm,19,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/10/2018,AirNow,340315001,1,0.031,ppm,29,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/11/2018,AirNow,340315001,1,0.032,ppm,30,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/12/2018,AirNow,340315001,1,0.028,ppm,26,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/13/2018,AirNow,340315001,1,0.029,ppm,27,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/14/2018,AirNow,340315001,1,0.034,ppm,31,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/15/2018,AirNow,340315001,1,0.029,ppm,27,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/16/2018,AirNow,340315001,1,0.031,ppm,29,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/17/2018,AirNow,340315001,1,0.029,ppm,27,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/18/2018,AirNow,340315001,1,0.029,ppm,27,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
11/19/2018,AirNow,340315001,1,0.023,ppm,21,Ramapo,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,31,Passaic,41.058617,-74.255544
1/1/2018,AQS,340410007,1,0.035,ppm,32,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
1/2/2018,AQS,340410007,1,0.034,ppm,31,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
1/3/2018,AQS,340410007,1,0.026,ppm,24,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
1/4/2018,AQS,340410007,1,0.03,ppm,28,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
1/5/2018,AQS,340410007,1,0.037,ppm,34,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
1/6/2018,AQS,340410007,1,0.034,ppm,31,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
1/7/2018,AQS,340410007,1,0.035,ppm,32,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
1/8/2018,AQS,340410007,1,0.02,ppm,19,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
1/9/2018,AQS,340410007,1,0.027,ppm,25,Columbia WMA,17,100,44201,Ozone,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
