Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/12/2018,AQS,340392003,3,9.5,ug/m3 LC,40,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/13/2018,AQS,340392003,3,10.3,ug/m3 LC,43,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/14/2018,AQS,340392003,3,9.5,ug/m3 LC,40,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/15/2018,AQS,340392003,3,8,ug/m3 LC,33,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/16/2018,AQS,340392003,3,15.4,ug/m3 LC,58,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/17/2018,AQS,340392003,3,10.3,ug/m3 LC,43,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/18/2018,AQS,340392003,3,7.7,ug/m3 LC,32,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/19/2018,AQS,340392003,3,11.8,ug/m3 LC,49,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/20/2018,AQS,340392003,3,7.7,ug/m3 LC,32,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/21/2018,AQS,340392003,3,4.1,ug/m3 LC,17,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/22/2018,AQS,340392003,3,7.3,ug/m3 LC,30,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/23/2018,AQS,340392003,3,8.6,ug/m3 LC,36,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/24/2018,AQS,340392003,3,8.1,ug/m3 LC,34,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/25/2018,AQS,340392003,3,4.9,ug/m3 LC,20,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/26/2018,AQS,340392003,3,7.1,ug/m3 LC,30,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/27/2018,AQS,340392003,3,11.8,ug/m3 LC,49,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/28/2018,AQS,340392003,3,8.7,ug/m3 LC,36,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/29/2018,AQS,340392003,3,7.5,ug/m3 LC,31,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/30/2018,AQS,340392003,3,9.8,ug/m3 LC,41,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
7/31/2018,AQS,340392003,3,8,ug/m3 LC,33,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/1/2018,AQS,340392003,3,7.3,ug/m3 LC,30,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/2/2018,AQS,340392003,3,5.5,ug/m3 LC,23,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/3/2018,AQS,340392003,3,7.2,ug/m3 LC,30,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/4/2018,AirNow,340392003,3,4,ug/m3 LC,17,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/5/2018,AirNow,340392003,3,3.5,ug/m3 LC,15,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/6/2018,AirNow,340392003,3,3.1,ug/m3 LC,13,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/7/2018,AirNow,340392003,3,2.6,ug/m3 LC,11,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/8/2018,AirNow,340392003,3,8.3,ug/m3 LC,35,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/11/2018,AQS,340392003,3,9.6,ug/m3 LC,40,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/12/2018,AQS,340392003,3,8.9,ug/m3 LC,37,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/13/2018,AQS,340392003,3,5.8,ug/m3 LC,24,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/14/2018,AQS,340392003,3,5.5,ug/m3 LC,23,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/15/2018,AQS,340392003,3,12.9,ug/m3 LC,53,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/16/2018,AQS,340392003,3,20.2,ug/m3 LC,68,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/17/2018,AQS,340392003,3,19.2,ug/m3 LC,66,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/18/2018,AQS,340392003,3,8.7,ug/m3 LC,36,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/19/2018,AQS,340392003,3,5.2,ug/m3 LC,22,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/20/2018,AQS,340392003,3,4.2,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/21/2018,AQS,340392003,3,4.2,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/22/2018,AQS,340392003,3,4.6,ug/m3 LC,19,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/23/2018,AQS,340392003,3,6,ug/m3 LC,25,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/24/2018,AQS,340392003,3,10,ug/m3 LC,42,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/25/2018,AQS,340392003,3,8.3,ug/m3 LC,35,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/26/2018,AQS,340392003,3,9,ug/m3 LC,38,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/27/2018,AQS,340392003,3,16.3,ug/m3 LC,60,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/28/2018,AQS,340392003,3,20.9,ug/m3 LC,70,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/29/2018,AQS,340392003,3,17,ug/m3 LC,61,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/30/2018,AQS,340392003,3,8.7,ug/m3 LC,36,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
8/31/2018,AQS,340392003,3,5,ug/m3 LC,21,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/1/2018,AQS,340392003,3,5.1,ug/m3 LC,21,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/2/2018,AQS,340392003,3,7,ug/m3 LC,29,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/3/2018,AQS,340392003,3,9.6,ug/m3 LC,40,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/4/2018,AQS,340392003,3,7.1,ug/m3 LC,30,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/5/2018,AQS,340392003,3,10.4,ug/m3 LC,43,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/6/2018,AQS,340392003,3,13.1,ug/m3 LC,53,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/7/2018,AQS,340392003,3,9.1,ug/m3 LC,38,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/8/2018,AQS,340392003,3,5.9,ug/m3 LC,25,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/9/2018,AQS,340392003,3,4.2,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/10/2018,AirNow,340392003,3,4.9,ug/m3 LC,20,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/11/2018,AirNow,340392003,3,6,ug/m3 LC,25,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/12/2018,AirNow,340392003,3,8.9,ug/m3 LC,37,Rahway,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/13/2018,AQS,340392003,3,5.2,ug/m3 LC,22,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/14/2018,AQS,340392003,3,4,ug/m3 LC,17,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/15/2018,AQS,340392003,3,6.6,ug/m3 LC,28,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/16/2018,AQS,340392003,3,9.4,ug/m3 LC,39,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/17/2018,AQS,340392003,3,6.1,ug/m3 LC,25,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/18/2018,AQS,340392003,3,4.4,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/19/2018,AQS,340392003,3,5.8,ug/m3 LC,24,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/20/2018,AQS,340392003,3,2.9,ug/m3 LC,12,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/21/2018,AQS,340392003,3,3.7,ug/m3 LC,15,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/22/2018,AQS,340392003,3,4.1,ug/m3 LC,17,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/23/2018,AQS,340392003,3,4.4,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/24/2018,AQS,340392003,3,5.2,ug/m3 LC,22,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/25/2018,AQS,340392003,3,5.3,ug/m3 LC,22,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/26/2018,AQS,340392003,3,6.2,ug/m3 LC,26,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/27/2018,AQS,340392003,3,3.1,ug/m3 LC,13,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/28/2018,AQS,340392003,3,3.8,ug/m3 LC,16,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/29/2018,AQS,340392003,3,6.6,ug/m3 LC,28,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
9/30/2018,AQS,340392003,3,5.4,ug/m3 LC,23,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/1/2018,AQS,340392003,3,9.2,ug/m3 LC,38,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/4/2018,AQS,340392003,3,9,ug/m3 LC,38,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/5/2018,AQS,340392003,3,3.6,ug/m3 LC,15,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/6/2018,AQS,340392003,3,4.3,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/7/2018,AQS,340392003,3,9.2,ug/m3 LC,38,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/8/2018,AQS,340392003,3,5.6,ug/m3 LC,23,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/9/2018,AQS,340392003,3,7.7,ug/m3 LC,32,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/10/2018,AQS,340392003,3,6.5,ug/m3 LC,27,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/11/2018,AQS,340392003,3,4.3,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/12/2018,AQS,340392003,3,3.5,ug/m3 LC,15,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/13/2018,AQS,340392003,3,5.4,ug/m3 LC,23,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/14/2018,AQS,340392003,3,5.8,ug/m3 LC,24,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/15/2018,AQS,340392003,3,6.7,ug/m3 LC,28,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/16/2018,AQS,340392003,3,2.4,ug/m3 LC,10,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/17/2018,AQS,340392003,3,4.9,ug/m3 LC,20,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/18/2018,AQS,340392003,3,3.3,ug/m3 LC,14,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/19/2018,AQS,340392003,3,5.7,ug/m3 LC,24,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/20/2018,AQS,340392003,3,7,ug/m3 LC,29,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/21/2018,AQS,340392003,3,3,ug/m3 LC,13,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/22/2018,AQS,340392003,3,5.2,ug/m3 LC,22,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/23/2018,AQS,340392003,3,5.9,ug/m3 LC,25,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/24/2018,AQS,340392003,3,3.1,ug/m3 LC,13,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/25/2018,AQS,340392003,3,4,ug/m3 LC,17,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/26/2018,AQS,340392003,3,4.2,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/27/2018,AQS,340392003,3,2.3,ug/m3 LC,10,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/28/2018,AQS,340392003,3,3.2,ug/m3 LC,13,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/29/2018,AQS,340392003,3,3.2,ug/m3 LC,13,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/30/2018,AQS,340392003,3,5.2,ug/m3 LC,22,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
10/31/2018,AQS,340392003,3,8.2,ug/m3 LC,34,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/1/2018,AQS,340392003,3,11.3,ug/m3 LC,47,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/2/2018,AQS,340392003,3,5.7,ug/m3 LC,24,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/3/2018,AQS,340392003,3,2,ug/m3 LC,8,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/4/2018,AQS,340392003,3,6.4,ug/m3 LC,27,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/5/2018,AQS,340392003,3,5,ug/m3 LC,21,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/6/2018,AQS,340392003,3,4.2,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/7/2018,AQS,340392003,3,4.3,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/8/2018,AQS,340392003,3,4.7,ug/m3 LC,20,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/9/2018,AQS,340392003,3,5.9,ug/m3 LC,25,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/10/2018,AQS,340392003,3,4.3,ug/m3 LC,18,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/11/2018,AQS,340392003,3,9,ug/m3 LC,38,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/12/2018,AQS,340392003,3,15.2,ug/m3 LC,58,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/13/2018,AQS,340392003,3,6.7,ug/m3 LC,28,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/14/2018,AQS,340392003,3,2.3,ug/m3 LC,10,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/15/2018,AQS,340392003,3,4.1,ug/m3 LC,17,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
11/16/2018,AQS,340392003,3,3.6,ug/m3 LC,15,Rahway,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
